case_id,activity,timestamp,resource,document,detail,source,due_date,customer,customer_country,salesperson,warehouse,order_amount,currency,products
S00508,Order confirmed,2026-06-29T10:21:55+00:00,Tom Peeters,S00508,,history,,Kantine Noord,Belgium,Tom Peeters,Brussels DC,180.00,EUR,Espresso Beans Brazil 1kg
S00508,Goods shipped,2026-06-30T10:22:14+00:00,Marc Dubois,BRU/OUT/00226,,history,,Kantine Noord,Belgium,Tom Peeters,Brussels DC,180.00,EUR,Espresso Beans Brazil 1kg
S00508,Invoice posted,2026-07-01T07:48:58+00:00,Julie Martin,INV/2026/00203,,history,2026-07-31,Kantine Noord,Belgium,Tom Peeters,Brussels DC,180.00,EUR,Espresso Beans Brazil 1kg
S00508,Payment received,2026-08-03T06:42:50+00:00,Julie Martin,INV/2026/00203,,history,,Kantine Noord,Belgium,Tom Peeters,Brussels DC,180.00,EUR,Espresso Beans Brazil 1kg
S00509,Quotation created,2026-06-29T06:23:58+00:00,Tom Peeters,S00509,,history,,Bakkerij Zuid,Belgium,Tom Peeters,Brussels DC,228.00,EUR,Espresso Beans Brazil 1kg; Ground Coffee 250g
S00509,Quotation sent,2026-06-29T11:57:38+00:00,Tom Peeters,S00509,,history,,Bakkerij Zuid,Belgium,Tom Peeters,Brussels DC,228.00,EUR,Espresso Beans Brazil 1kg; Ground Coffee 250g
S00509,Order confirmed,2026-07-02T06:25:02+00:00,Tom Peeters,S00509,,history,,Bakkerij Zuid,Belgium,Tom Peeters,Brussels DC,228.00,EUR,Espresso Beans Brazil 1kg; Ground Coffee 250g
S00509,Goods shipped,2026-07-03T06:03:36+00:00,Marc Dubois,BRU/OUT/00230,,history,,Bakkerij Zuid,Belgium,Tom Peeters,Brussels DC,228.00,EUR,Espresso Beans Brazil 1kg; Ground Coffee 250g
S00509,Invoice posted,2026-07-06T09:59:40+00:00,Julie Martin,INV/2026/00212,,history,2026-08-05,Bakkerij Zuid,Belgium,Tom Peeters,Brussels DC,228.00,EUR,Espresso Beans Brazil 1kg; Ground Coffee 250g
S00509,Payment received,2026-08-07T11:20:47+00:00,Julie Martin,INV/2026/00212,,history,,Bakkerij Zuid,Belgium,Tom Peeters,Brussels DC,228.00,EUR,Espresso Beans Brazil 1kg; Ground Coffee 250g
S00510,Quotation created,2026-06-29T06:43:14+00:00,Kasia Nowak,S00510,,history,,Kawiarnia Ogród,Poland,Kasia Nowak,Warsaw DC,576.00,EUR,Espresso Beans Ethiopia 1kg; Green Tea Sencha 500g
S00510,Quotation sent,2026-06-29T10:33:35+00:00,Kasia Nowak,S00510,,history,,Kawiarnia Ogród,Poland,Kasia Nowak,Warsaw DC,576.00,EUR,Espresso Beans Ethiopia 1kg; Green Tea Sencha 500g
S00510,Order confirmed,2026-07-01T15:02:40+00:00,Kasia Nowak,S00510,,history,,Kawiarnia Ogród,Poland,Kasia Nowak,Warsaw DC,576.00,EUR,Espresso Beans Ethiopia 1kg; Green Tea Sencha 500g
S00510,Goods shipped,2026-07-02T06:26:07+00:00,Ola Wiśniewska,WAW/OUT/00181,,history,,Kawiarnia Ogród,Poland,Kasia Nowak,Warsaw DC,576.00,EUR,Espresso Beans Ethiopia 1kg; Green Tea Sencha 500g
S00510,Invoice posted,2026-07-06T06:53:34+00:00,Anna Kowalczyk,INV/2026/00208,,history,2026-08-05,Kawiarnia Ogród,Poland,Kasia Nowak,Warsaw DC,576.00,EUR,Espresso Beans Ethiopia 1kg; Green Tea Sencha 500g
S00510,Payment received,2026-07-13T06:42:47+00:00,Anna Kowalczyk,INV/2026/00208,,history,,Kawiarnia Ogród,Poland,Kasia Nowak,Warsaw DC,576.00,EUR,Espresso Beans Ethiopia 1kg; Green Tea Sencha 500g
S00511,Quotation created,2026-06-29T08:06:40+00:00,Sophie Lambert,S00511,,history,,Salon Mosan,Belgium,Sophie Lambert,Brussels DC,180.00,EUR,Paper Cups 12oz x1000
S00511,Quotation sent,2026-06-29T11:22:26+00:00,Sophie Lambert,S00511,,history,,Salon Mosan,Belgium,Sophie Lambert,Brussels DC,180.00,EUR,Paper Cups 12oz x1000
S00511,Order confirmed,2026-07-01T06:31:50+00:00,Sophie Lambert,S00511,,history,,Salon Mosan,Belgium,Sophie Lambert,Brussels DC,180.00,EUR,Paper Cups 12oz x1000
S00511,Goods shipped,2026-07-02T06:27:55+00:00,Marc Dubois,BRU/OUT/00228,,history,,Salon Mosan,Belgium,Sophie Lambert,Brussels DC,180.00,EUR,Paper Cups 12oz x1000
S00511,Invoice posted,2026-07-03T08:27:07+00:00,Julie Martin,INV/2026/00206,,history,2026-08-02,Salon Mosan,Belgium,Sophie Lambert,Brussels DC,180.00,EUR,Paper Cups 12oz x1000
S00511,Payment received,2026-08-27T06:43:20+00:00,Julie Martin,INV/2026/00206,,history,,Salon Mosan,Belgium,Sophie Lambert,Brussels DC,180.00,EUR,Paper Cups 12oz x1000
S00512,Quotation created,2026-06-30T06:05:13+00:00,Tom Peeters,S00512,,history,,Café Parvis,Belgium,Tom Peeters,Brussels DC,202.00,EUR,Espresso Beans Brazil 1kg; Oat Milk Barista 12x1L
S00512,Quotation sent,2026-06-30T09:49:35+00:00,Tom Peeters,S00512,,history,,Café Parvis,Belgium,Tom Peeters,Brussels DC,202.00,EUR,Espresso Beans Brazil 1kg; Oat Milk Barista 12x1L
S00512,Order confirmed,2026-07-03T06:14:28+00:00,Tom Peeters,S00512,,history,,Café Parvis,Belgium,Tom Peeters,Brussels DC,202.00,EUR,Espresso Beans Brazil 1kg; Oat Milk Barista 12x1L
S00512,Order changed after confirmation,2026-07-03T08:45:09+00:00,Tom Peeters,S00512,amount 184.00 -> 202.00,history,,Café Parvis,Belgium,Tom Peeters,Brussels DC,202.00,EUR,Espresso Beans Brazil 1kg; Oat Milk Barista 12x1L
S00512,Goods shipped,2026-07-03T11:15:51+00:00,Marc Dubois,BRU/OUT/00231,,history,,Café Parvis,Belgium,Tom Peeters,Brussels DC,202.00,EUR,Espresso Beans Brazil 1kg; Oat Milk Barista 12x1L
S00512,Invoice posted,2026-07-06T06:42:06+00:00,Julie Martin,INV/2026/00207,,history,2026-08-05,Café Parvis,Belgium,Tom Peeters,Brussels DC,202.00,EUR,Espresso Beans Brazil 1kg; Oat Milk Barista 12x1L
S00512,Payment received,2026-07-29T06:29:34+00:00,Julie Martin,INV/2026/00207,,history,,Café Parvis,Belgium,Tom Peeters,Brussels DC,202.00,EUR,Espresso Beans Brazil 1kg; Oat Milk Barista 12x1L
S00513,Quotation created,2026-06-30T06:21:46+00:00,Piotr Zieliński,S00513,,history,,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,56.00,EUR,Oat Milk Barista 12x1L
S00513,Order confirmed,2026-07-01T06:47:48+00:00,Piotr Zieliński,S00513,,history,,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,56.00,EUR,Oat Milk Barista 12x1L
S00513,Goods shipped,2026-07-02T06:46:59+00:00,Ola Wiśniewska,WAW/OUT/00180,,history,,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,56.00,EUR,Oat Milk Barista 12x1L
S00513,Invoice posted,2026-07-06T08:14:36+00:00,Anna Kowalczyk,INV/2026/00211,,history,2026-08-05,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,56.00,EUR,Oat Milk Barista 12x1L
S00513,Payment received,2026-08-03T06:24:29+00:00,Anna Kowalczyk,INV/2026/00211,,history,,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,56.00,EUR,Oat Milk Barista 12x1L
S00514,Quotation created,2026-07-01T07:55:19+00:00,Piotr Zieliński,S00514,,history,,Biurowiec Mokotowska,Poland,Piotr Zieliński,Warsaw DC,390.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Brazil 1kg; Oat Milk Barista 12x1L
S00514,Quotation sent,2026-07-01T09:11:34+00:00,Piotr Zieliński,S00514,,history,,Biurowiec Mokotowska,Poland,Piotr Zieliński,Warsaw DC,390.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Brazil 1kg; Oat Milk Barista 12x1L
S00514,Order confirmed,2026-07-02T06:01:36+00:00,Piotr Zieliński,S00514,,history,,Biurowiec Mokotowska,Poland,Piotr Zieliński,Warsaw DC,390.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Brazil 1kg; Oat Milk Barista 12x1L
S00514,Goods shipped,2026-07-02T11:30:30+00:00,Ola Wiśniewska,WAW/OUT/00182,,history,,Biurowiec Mokotowska,Poland,Piotr Zieliński,Warsaw DC,390.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Brazil 1kg; Oat Milk Barista 12x1L
S00514,Invoice posted,2026-07-06T08:09:51+00:00,Anna Kowalczyk,INV/2026/00210,,history,2026-08-05,Biurowiec Mokotowska,Poland,Piotr Zieliński,Warsaw DC,390.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Brazil 1kg; Oat Milk Barista 12x1L
S00514,Payment received,2026-07-30T14:44:51+00:00,Anna Kowalczyk,INV/2026/00210,,history,,Biurowiec Mokotowska,Poland,Piotr Zieliński,Warsaw DC,390.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Brazil 1kg; Oat Milk Barista 12x1L
S00515,Quotation created,2026-07-01T14:15:15+00:00,Piotr Zieliński,S00515,,history,,Biuro Centrum Wola,Poland,Piotr Zieliński,Warsaw DC,230.00,EUR,Cup Lids x1000; House Blend Beans 1kg
S00515,Quotation sent,2026-07-01T15:08:07+00:00,Piotr Zieliński,S00515,,history,,Biuro Centrum Wola,Poland,Piotr Zieliński,Warsaw DC,230.00,EUR,Cup Lids x1000; House Blend Beans 1kg
S00515,Order confirmed,2026-07-06T06:58:52+00:00,Piotr Zieliński,S00515,,history,,Biuro Centrum Wola,Poland,Piotr Zieliński,Warsaw DC,230.00,EUR,Cup Lids x1000; House Blend Beans 1kg
S00515,Goods shipped,2026-07-07T06:11:33+00:00,Ola Wiśniewska,WAW/OUT/00183,,history,,Biuro Centrum Wola,Poland,Piotr Zieliński,Warsaw DC,230.00,EUR,Cup Lids x1000; House Blend Beans 1kg
S00515,Invoice posted,2026-07-10T07:18:09+00:00,Anna Kowalczyk,INV/2026/00214,,history,2026-08-09,Biuro Centrum Wola,Poland,Piotr Zieliński,Warsaw DC,230.00,EUR,Cup Lids x1000; House Blend Beans 1kg
S00515,Payment received,2026-08-13T11:47:00+00:00,Anna Kowalczyk,INV/2026/00214,,history,,Biuro Centrum Wola,Poland,Piotr Zieliński,Warsaw DC,230.00,EUR,Cup Lids x1000; House Blend Beans 1kg
S00516,Quotation created,2026-07-06T06:20:19+00:00,Sophie Lambert,S00516,,history,,Hotel Horizon Namur,Belgium,Sophie Lambert,Brussels DC,1220.00,EUR,Oat Milk Barista 12x1L; Paper Cups 12oz x1000
S00516,Quotation sent,2026-07-06T10:33:17+00:00,Sophie Lambert,S00516,,history,,Hotel Horizon Namur,Belgium,Sophie Lambert,Brussels DC,1220.00,EUR,Oat Milk Barista 12x1L; Paper Cups 12oz x1000
S00516,Order confirmed,2026-07-09T06:53:13+00:00,Sophie Lambert,S00516,,history,,Hotel Horizon Namur,Belgium,Sophie Lambert,Brussels DC,1220.00,EUR,Oat Milk Barista 12x1L; Paper Cups 12oz x1000
S00516,Goods shipped,2026-07-10T06:51:21+00:00,Marc Dubois,BRU/OUT/00234,,history,,Hotel Horizon Namur,Belgium,Sophie Lambert,Brussels DC,1220.00,EUR,Oat Milk Barista 12x1L; Paper Cups 12oz x1000
S00516,Invoice posted,2026-07-13T09:43:14+00:00,Julie Martin,INV/2026/00218,,history,2026-08-12,Hotel Horizon Namur,Belgium,Sophie Lambert,Brussels DC,1220.00,EUR,Oat Milk Barista 12x1L; Paper Cups 12oz x1000
S00516,Payment received,2026-08-24T06:46:25+00:00,Julie Martin,INV/2026/00218,,history,,Hotel Horizon Namur,Belgium,Sophie Lambert,Brussels DC,1220.00,EUR,Oat Milk Barista 12x1L; Paper Cups 12oz x1000
S00517,Quotation created,2026-07-06T08:12:04+00:00,Tom Peeters,S00517,,history,,Station Coffee Mechelen,Belgium,Tom Peeters,Brussels DC,80.00,EUR,House Blend Beans 1kg
S00517,Order confirmed,2026-07-07T06:33:04+00:00,Tom Peeters,S00517,,history,,Station Coffee Mechelen,Belgium,Tom Peeters,Brussels DC,80.00,EUR,House Blend Beans 1kg
S00517,Goods shipped,2026-07-07T11:43:20+00:00,Marc Dubois,BRU/OUT/00232,,history,,Station Coffee Mechelen,Belgium,Tom Peeters,Brussels DC,80.00,EUR,House Blend Beans 1kg
S00517,Invoice posted,2026-07-08T06:37:26+00:00,Julie Martin,INV/2026/00213,,history,2026-08-07,Station Coffee Mechelen,Belgium,Tom Peeters,Brussels DC,80.00,EUR,House Blend Beans 1kg
S00517,Payment received,2026-08-10T06:57:55+00:00,Julie Martin,INV/2026/00213,,history,,Station Coffee Mechelen,Belgium,Tom Peeters,Brussels DC,80.00,EUR,House Blend Beans 1kg
S00518,Quotation created,2026-07-07T13:23:23+00:00,Sophie Lambert,S00518,,history,,Station Coffee Mechelen,Belgium,Sophie Lambert,Brussels DC,240.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00518,Quotation sent,2026-07-07T14:07:08+00:00,Sophie Lambert,S00518,,history,,Station Coffee Mechelen,Belgium,Sophie Lambert,Brussels DC,240.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00518,Order confirmed,2026-07-08T10:47:15+00:00,Sophie Lambert,S00518,,history,,Station Coffee Mechelen,Belgium,Sophie Lambert,Brussels DC,240.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00518,Delivery rescheduled,2026-07-09T06:33:24+00:00,Marc Dubois,BRU/OUT/00233,+3.0 days,history,,Station Coffee Mechelen,Belgium,Sophie Lambert,Brussels DC,240.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00518,Goods shipped,2026-07-10T09:22:49+00:00,Marc Dubois,BRU/OUT/00233,,history,,Station Coffee Mechelen,Belgium,Sophie Lambert,Brussels DC,240.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00518,Invoice posted,2026-07-13T06:57:54+00:00,Julie Martin,INV/2026/00216,,history,2026-08-12,Station Coffee Mechelen,Belgium,Sophie Lambert,Brussels DC,240.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00518,Payment received,2026-08-13T11:00:51+00:00,Julie Martin,INV/2026/00216,,history,,Station Coffee Mechelen,Belgium,Sophie Lambert,Brussels DC,240.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00519,Quotation created,2026-07-08T06:44:58+00:00,Piotr Zieliński,S00519,,history,,Bistro Kazimierz,Poland,Piotr Zieliński,Warsaw DC,378.00,EUR,Espresso Beans Ethiopia 1kg; Paper Cups 12oz x1000
S00519,Order confirmed,2026-07-10T06:44:23+00:00,Piotr Zieliński,S00519,,history,,Bistro Kazimierz,Poland,Piotr Zieliński,Warsaw DC,378.00,EUR,Espresso Beans Ethiopia 1kg; Paper Cups 12oz x1000
S00519,Invoice posted,2026-07-10T14:31:16+00:00,Anna Kowalczyk,INV/2026/00215,,history,2026-08-09,Bistro Kazimierz,Poland,Piotr Zieliński,Warsaw DC,378.00,EUR,Espresso Beans Ethiopia 1kg; Paper Cups 12oz x1000
S00519,Goods shipped,2026-07-15T10:54:00+00:00,Ola Wiśniewska,WAW/OUT/00184,,history,,Bistro Kazimierz,Poland,Piotr Zieliński,Warsaw DC,378.00,EUR,Espresso Beans Ethiopia 1kg; Paper Cups 12oz x1000
S00519,Credit note posted,2026-07-30T07:30:55+00:00,Anna Kowalczyk,RINV/2026/00015,,history,,Bistro Kazimierz,Poland,Piotr Zieliński,Warsaw DC,378.00,EUR,Espresso Beans Ethiopia 1kg; Paper Cups 12oz x1000
S00519,Payment received,2026-08-17T14:55:56+00:00,Anna Kowalczyk,INV/2026/00215,,history,,Bistro Kazimierz,Poland,Piotr Zieliński,Warsaw DC,378.00,EUR,Espresso Beans Ethiopia 1kg; Paper Cups 12oz x1000
S00520,Quotation created,2026-07-09T09:20:57+00:00,Tom Peeters,S00520,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,376.00,EUR,Green Tea Sencha 500g; House Blend Beans 1kg
S00520,Quotation sent,2026-07-09T10:19:18+00:00,Tom Peeters,S00520,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,376.00,EUR,Green Tea Sencha 500g; House Blend Beans 1kg
S00520,Order confirmed,2026-07-09T12:42:42+00:00,Tom Peeters,S00520,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,376.00,EUR,Green Tea Sencha 500g; House Blend Beans 1kg
S00520,Goods shipped,2026-07-10T06:02:24+00:00,Marc Dubois,BRU/OUT/00235,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,376.00,EUR,Green Tea Sencha 500g; House Blend Beans 1kg
S00520,Invoice posted,2026-07-13T07:35:36+00:00,Julie Martin,INV/2026/00217,,history,2026-08-12,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,376.00,EUR,Green Tea Sencha 500g; House Blend Beans 1kg
S00520,Payment received,2026-08-05T06:37:52+00:00,Julie Martin,INV/2026/00217,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,376.00,EUR,Green Tea Sencha 500g; House Blend Beans 1kg
S00521,Quotation created,2026-07-13T06:10:40+00:00,Tom Peeters,S00521,,history,,Café Sint-Pieters,Belgium,Tom Peeters,Brussels DC,1388.00,EUR,Cup Lids x1000; Oat Milk Barista 12x1L; Vanilla Syrup 1L
S00521,Order confirmed,2026-07-15T10:10:54+00:00,Tom Peeters,S00521,,history,,Café Sint-Pieters,Belgium,Tom Peeters,Brussels DC,1388.00,EUR,Cup Lids x1000; Oat Milk Barista 12x1L; Vanilla Syrup 1L
S00521,Goods shipped,2026-07-16T06:20:20+00:00,Marc Dubois,BRU/OUT/00237,,history,,Café Sint-Pieters,Belgium,Tom Peeters,Brussels DC,1388.00,EUR,Cup Lids x1000; Oat Milk Barista 12x1L; Vanilla Syrup 1L
S00521,Invoice posted,2026-07-17T07:52:56+00:00,Julie Martin,INV/2026/00221,,history,2026-08-16,Café Sint-Pieters,Belgium,Tom Peeters,Brussels DC,1388.00,EUR,Cup Lids x1000; Oat Milk Barista 12x1L; Vanilla Syrup 1L
S00521,Payment received,2026-08-04T06:23:47+00:00,Julie Martin,INV/2026/00221,,history,,Café Sint-Pieters,Belgium,Tom Peeters,Brussels DC,1388.00,EUR,Cup Lids x1000; Oat Milk Barista 12x1L; Vanilla Syrup 1L
S00522,Quotation created,2026-07-13T06:15:41+00:00,Kasia Nowak,S00522,,history,,Stołówka Politechnika,Poland,Kasia Nowak,Warsaw DC,54.00,EUR,Vanilla Syrup 1L
S00522,Quotation sent,2026-07-13T07:27:17+00:00,Kasia Nowak,S00522,,history,,Stołówka Politechnika,Poland,Kasia Nowak,Warsaw DC,54.00,EUR,Vanilla Syrup 1L
S00522,Order confirmed,2026-07-14T06:37:12+00:00,Kasia Nowak,S00522,,history,,Stołówka Politechnika,Poland,Kasia Nowak,Warsaw DC,54.00,EUR,Vanilla Syrup 1L
S00522,Goods shipped,2026-07-14T13:43:05+00:00,Ola Wiśniewska,WAW/OUT/00185,,history,,Stołówka Politechnika,Poland,Kasia Nowak,Warsaw DC,54.00,EUR,Vanilla Syrup 1L
S00522,Invoice posted,2026-07-17T07:43:52+00:00,Anna Kowalczyk,INV/2026/00220,,history,2026-08-16,Stołówka Politechnika,Poland,Kasia Nowak,Warsaw DC,54.00,EUR,Vanilla Syrup 1L
S00522,Payment received,2026-08-10T06:36:00+00:00,Anna Kowalczyk,INV/2026/00220,,history,,Stołówka Politechnika,Poland,Kasia Nowak,Warsaw DC,54.00,EUR,Vanilla Syrup 1L
S00523,Quotation created,2026-07-13T06:20:07+00:00,Tom Peeters,S00523,,history,,Espresso Point Wavre,Belgium,Tom Peeters,Brussels DC,189.00,EUR,Ground Coffee 250g; Vanilla Syrup 1L
S00523,Quotation sent,2026-07-13T10:23:02+00:00,Tom Peeters,S00523,,history,,Espresso Point Wavre,Belgium,Tom Peeters,Brussels DC,189.00,EUR,Ground Coffee 250g; Vanilla Syrup 1L
S00523,Order confirmed,2026-07-14T06:06:02+00:00,Tom Peeters,S00523,,history,,Espresso Point Wavre,Belgium,Tom Peeters,Brussels DC,189.00,EUR,Ground Coffee 250g; Vanilla Syrup 1L
S00523,Goods shipped,2026-07-15T09:00:33+00:00,Marc Dubois,BRU/OUT/00236,,history,,Espresso Point Wavre,Belgium,Tom Peeters,Brussels DC,189.00,EUR,Ground Coffee 250g; Vanilla Syrup 1L
S00523,Invoice posted,2026-07-16T06:47:45+00:00,Julie Martin,INV/2026/00219,,history,2026-08-15,Espresso Point Wavre,Belgium,Tom Peeters,Brussels DC,189.00,EUR,Ground Coffee 250g; Vanilla Syrup 1L
S00523,Payment received,2026-08-10T06:41:31+00:00,Julie Martin,INV/2026/00219,,history,,Espresso Point Wavre,Belgium,Tom Peeters,Brussels DC,189.00,EUR,Ground Coffee 250g; Vanilla Syrup 1L
S00524,Quotation created,2026-07-13T06:55:00+00:00,Tom Peeters,S00524,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,2496.00,EUR,Espresso Machine Pro; House Blend Beans 1kg
S00524,Quotation sent,2026-07-13T12:19:03+00:00,Tom Peeters,S00524,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,2496.00,EUR,Espresso Machine Pro; House Blend Beans 1kg
S00524,Order cancelled,2026-08-17T12:01:27+00:00,Tom Peeters,S00524,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,2496.00,EUR,Espresso Machine Pro; House Blend Beans 1kg
S00525,Quotation created,2026-07-14T06:27:46+00:00,Tom Peeters,S00525,,history,,Salon Mosan,Belgium,Tom Peeters,Brussels DC,296.00,EUR,House Blend Beans 1kg; Vanilla Syrup 1L
S00525,Quotation sent,2026-07-14T11:31:16+00:00,Tom Peeters,S00525,,history,,Salon Mosan,Belgium,Tom Peeters,Brussels DC,296.00,EUR,House Blend Beans 1kg; Vanilla Syrup 1L
S00525,Order confirmed,2026-07-16T07:18:25+00:00,Tom Peeters,S00525,,history,,Salon Mosan,Belgium,Tom Peeters,Brussels DC,296.00,EUR,House Blend Beans 1kg; Vanilla Syrup 1L
S00525,Goods shipped,2026-07-20T06:59:57+00:00,Marc Dubois,BRU/OUT/00238,,history,,Salon Mosan,Belgium,Tom Peeters,Brussels DC,296.00,EUR,House Blend Beans 1kg; Vanilla Syrup 1L
S00525,Invoice posted,2026-07-20T12:26:36+00:00,Julie Martin,INV/2026/00222,,history,2026-08-19,Salon Mosan,Belgium,Tom Peeters,Brussels DC,296.00,EUR,House Blend Beans 1kg; Vanilla Syrup 1L
S00526,Quotation created,2026-07-15T06:29:33+00:00,Piotr Zieliński,S00526,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,554.00,EUR,Cup Lids x1000; Decaf Colombia Beans 1kg
S00526,Quotation sent,2026-07-15T07:53:06+00:00,Piotr Zieliński,S00526,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,554.00,EUR,Cup Lids x1000; Decaf Colombia Beans 1kg
S00527,Quotation created,2026-07-16T07:13:58+00:00,Tom Peeters,S00527,,history,,Tearoom Duinen,Belgium,Tom Peeters,Brussels DC,320.00,EUR,House Blend Beans 1kg
S00527,Quotation sent,2026-07-16T13:05:14+00:00,Tom Peeters,S00527,,history,,Tearoom Duinen,Belgium,Tom Peeters,Brussels DC,320.00,EUR,House Blend Beans 1kg
S00527,Order confirmed,2026-07-20T06:46:52+00:00,Tom Peeters,S00527,,history,,Tearoom Duinen,Belgium,Tom Peeters,Brussels DC,320.00,EUR,House Blend Beans 1kg
S00527,Delivery rescheduled,2026-07-21T06:28:41+00:00,Marc Dubois,BRU/OUT/00240,+2.0 days,history,,Tearoom Duinen,Belgium,Tom Peeters,Brussels DC,320.00,EUR,House Blend Beans 1kg
S00527,Goods shipped,2026-07-23T06:01:31+00:00,Marc Dubois,BRU/OUT/00240,,history,,Tearoom Duinen,Belgium,Tom Peeters,Brussels DC,320.00,EUR,House Blend Beans 1kg
S00527,Invoice posted,2026-07-23T14:55:54+00:00,Julie Martin,INV/2026/00226,,history,2026-08-22,Tearoom Duinen,Belgium,Tom Peeters,Brussels DC,320.00,EUR,House Blend Beans 1kg
S00527,Payment received,2026-08-05T06:02:14+00:00,Julie Martin,INV/2026/00226,,history,,Tearoom Duinen,Belgium,Tom Peeters,Brussels DC,320.00,EUR,House Blend Beans 1kg
S00528,Quotation created,2026-07-17T09:13:21+00:00,Tom Peeters,S00528,,history,,Lunchbar Kouter,Belgium,Tom Peeters,Brussels DC,234.00,EUR,Espresso Beans Brazil 1kg; Ground Coffee 250g
S00528,Quotation sent,2026-07-17T10:24:24+00:00,Tom Peeters,S00528,,history,,Lunchbar Kouter,Belgium,Tom Peeters,Brussels DC,234.00,EUR,Espresso Beans Brazil 1kg; Ground Coffee 250g
S00528,Order confirmed,2026-07-17T15:28:01+00:00,Tom Peeters,S00528,,history,,Lunchbar Kouter,Belgium,Tom Peeters,Brussels DC,234.00,EUR,Espresso Beans Brazil 1kg; Ground Coffee 250g
S00528,Goods shipped,2026-07-20T06:17:47+00:00,Marc Dubois,BRU/OUT/00239,,history,,Lunchbar Kouter,Belgium,Tom Peeters,Brussels DC,234.00,EUR,Espresso Beans Brazil 1kg; Ground Coffee 250g
S00528,Invoice posted,2026-07-21T08:27:51+00:00,Julie Martin,INV/2026/00223,,history,2026-08-20,Lunchbar Kouter,Belgium,Tom Peeters,Brussels DC,234.00,EUR,Espresso Beans Brazil 1kg; Ground Coffee 250g
S00528,Payment received,2026-08-13T06:29:15+00:00,Julie Martin,INV/2026/00223,,history,,Lunchbar Kouter,Belgium,Tom Peeters,Brussels DC,234.00,EUR,Espresso Beans Brazil 1kg; Ground Coffee 250g
S00529,Quotation created,2026-07-20T06:09:44+00:00,Sophie Lambert,S00529,,history,,Hotel Atelier Bruges,Belgium,Sophie Lambert,Brussels DC,454.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L; Vanilla Syrup 1L
S00529,Quotation sent,2026-07-20T07:04:31+00:00,Sophie Lambert,S00529,,history,,Hotel Atelier Bruges,Belgium,Sophie Lambert,Brussels DC,454.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L; Vanilla Syrup 1L
S00529,Order confirmed,2026-07-31T06:28:46+00:00,Sophie Lambert,S00529,,history,,Hotel Atelier Bruges,Belgium,Sophie Lambert,Brussels DC,454.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L; Vanilla Syrup 1L
S00529,Goods shipped,2026-08-03T06:08:16+00:00,Marc Dubois,BRU/OUT/00249,,history,,Hotel Atelier Bruges,Belgium,Sophie Lambert,Brussels DC,454.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L; Vanilla Syrup 1L
S00529,Invoice posted,2026-08-04T07:25:44+00:00,Julie Martin,INV/2026/00237,,history,2026-09-03,Hotel Atelier Bruges,Belgium,Sophie Lambert,Brussels DC,454.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L; Vanilla Syrup 1L
S00529,Payment received,2026-08-24T06:29:17+00:00,Julie Martin,INV/2026/00237,,history,,Hotel Atelier Bruges,Belgium,Sophie Lambert,Brussels DC,454.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L; Vanilla Syrup 1L
